,Date,수입/지출,Amount,Category,year,month,day,Date_new
3508, 2561-11-15, 지출,13.0, Transportation,2018,11,15,2018-11-15
3509, 2561-11-15, 지출,30.0, Coffee,2018,11,15,2018-11-15
3510, 2561-11-15, 지출,65.0, Food,2018,11,15,2018-11-15
3511, 2561-11-15, 지출,45.0, Beverage,2018,11,15,2018-11-15
3512, 2561-11-14, 지출,48.0, Transportation,2018,11,14,2018-11-14
3513, 2561-11-14, 지출,70.0, Coffee,2018,11,14,2018-11-14
3514, 2561-11-14, 지출,40.0, Beverage,2018,11,14,2018-11-14
3515, 2561-11-14, 지출,50.0, Food,2018,11,14,2018-11-14
3516, 2561-11-14, 지출,52.0, Transportation,2018,11,14,2018-11-14
3517, 2561-11-14, 지출,80.0, Food,2018,11,14,2018-11-14
3518, 2561-11-13, 지출,6.0, Transportation,2018,11,13,2018-11-13
3519, 2561-11-13, 지출,25.0, Food,2018,11,13,2018-11-13
3520, 2561-11-13, 지출,135.0, Food,2018,11,13,2018-11-13
3521, 2561-11-13, 지출,65.0, Coffee,2018,11,13,2018-11-13
3522, 2561-11-13, 지출,49.0, Necessaries,2018,11,13,2018-11-13
3523, 2561-11-13, 지출,40.0, Necessaries,2018,11,13,2018-11-13
3524, 2561-11-13, 지출,38.0, Transportation,2018,11,13,2018-11-13
3525, 2561-11-12, 지출,13.0, Transportation,2018,11,12,2018-11-12
3526, 2561-11-12, 지출,70.0, Coffee,2018,11,12,2018-11-12
3527, 2561-11-12, 지출,10.0, Transportation,2018,11,12,2018-11-12
3528, 2561-11-12, 지출,45.0, Food,2018,11,12,2018-11-12
3529, 2561-11-12, 지출,35.0, Beverage,2018,11,12,2018-11-12
3530, 2561-11-12, 지출,65.0, Transportation,2018,11,12,2018-11-12
3531, 2561-11-12, 지출,20.0, Food,2018,11,12,2018-11-12
3532, 2561-11-11, 지출,65.0, Coffee,2018,11,11,2018-11-11
3533, 2561-11-11, 지출,6.0, Transportation,2018,11,11,2018-11-11
3534, 2561-11-11, 지출,52.0, Transportation,2018,11,11,2018-11-11
3535, 2561-11-11, 지출,36.0, Transportation,2018,11,11,2018-11-11
3536, 2561-11-11, 지출,69.0, Food,2018,11,11,2018-11-11
3537, 2561-11-11, 지출,10.0, Transportation,2018,11,11,2018-11-11
3538, 2561-11-11, 지출,70.0, Food,2018,11,11,2018-11-11
3539, 2561-11-11, 지출,70.0, Transportation,2018,11,11,2018-11-11
3540, 2561-11-10, 지출,55.0, Food,2018,11,10,2018-11-10
3541, 2561-11-10, 지출,16.0, Transportation,2018,11,10,2018-11-10
3542, 2561-11-10, 지출,13.0, Transportation,2018,11,10,2018-11-10
3543, 2561-11-10, 지출,50.0, Transportation,2018,11,10,2018-11-10
3544, 2561-11-10, 지출,21.0, Transportation,2018,11,10,2018-11-10
3545, 2561-11-10, 지출,100.0, Transportation,2018,11,10,2018-11-10
3546, 2561-11-10, 지출,32.0, Transportation,2018,11,10,2018-11-10
3547, 2561-11-10, 지출,72.0, Transportation,2018,11,10,2018-11-10
3548, 2561-11-10, 지출,20.0, Food,2018,11,10,2018-11-10
3549, 2561-11-09, 지출,45.0, Food,2018,11,9,2018-11-09
3550, 2561-11-09, 지출,66.0, Necessaries,2018,11,9,2018-11-09
3551, 2561-11-09, 지출,70.0, Coffee,2018,11,9,2018-11-09
3552, 2561-11-09, 지출,70.0, Food,2018,11,9,2018-11-09
3553, 2561-11-09, 지출,25.0, Beverage,2018,11,9,2018-11-09
3554, 2561-11-09, 지출,60.0, Transportation,2018,11,9,2018-11-09
3555, 2561-11-08, 지출,585.0, Food,2018,11,8,2018-11-08
3556, 2561-11-08, 지출,35.0, Transportation,2018,11,8,2018-11-08
3557, 2561-11-08, 지출,30.0, Transportation,2018,11,8,2018-11-08
3558, 2561-11-08, 지출,50.0, Food,2018,11,8,2018-11-08
3559, 2561-11-08, 지출,60.0, Coffee,2018,11,8,2018-11-08
3560, 2561-11-08, 지출,17.0, Food,2018,11,8,2018-11-08
3561, 2561-11-08, 지출,35.0, Food,2018,11,8,2018-11-08
3562, 2561-11-08, 지출,2000.0, Cultural Life,2018,11,8,2018-11-08
3563, 2561-11-07, 지출,165.0, Coffee,2018,11,7,2018-11-07
3564, 2561-11-07, 지출,67.0, Food,2018,11,7,2018-11-07
3565, 2561-11-07, 지출,60.0, Food,2018,11,7,2018-11-07
3566, 2561-11-07, 지출,600.0, Clothing,2018,11,7,2018-11-07
3567, 2561-11-06, 지출,25.0, Food,2018,11,6,2018-11-06
3568, 2561-11-06, 지출,100.0, Other,2018,11,6,2018-11-06
3569, 2561-11-06, 지출,80.0, Coffee,2018,11,6,2018-11-06
3570, 2561-11-06, 지출,200.0, Food,2018,11,6,2018-11-06
3571, 2561-11-06, 지출,180.0, Beverage,2018,11,6,2018-11-06
3572, 2561-11-06, 지출,505.0, Other,2018,11,6,2018-11-06
3573, 2561-11-06, 지출,960.0, Medical,2018,11,6,2018-11-06
3574, 2561-11-05, 지출,160.0, Other,2018,11,5,2018-11-05
3575, 2561-11-05, 지출,65.0, Coffee,2018,11,5,2018-11-05
3576, 2561-11-05, 지출,80.0, Food,2018,11,5,2018-11-05
3577, 2561-11-05, 지출,160.0, Food,2018,11,5,2018-11-05
3578, 2561-11-05, 지출,20.0, Cars,2018,11,5,2018-11-05
3579, 2561-11-04, 지출,145.0, Coffee,2018,11,4,2018-11-04
3580, 2561-11-04, 지출,10.0, Necessaries,2018,11,4,2018-11-04
3581, 2561-11-04, 지출,35.0, Beverage,2018,11,4,2018-11-04
3582, 2561-11-04, 지출,40.0, Food,2018,11,4,2018-11-04
3583, 2561-11-04, 지출,80.0, Necessaries,2018,11,4,2018-11-04
3584, 2561-11-04, 지출,30.0, Food,2018,11,4,2018-11-04
3585, 2561-11-04, 지출,20.0, Food,2018,11,4,2018-11-04
3586, 2561-11-03, 지출,40.0, Coffee,2018,11,3,2018-11-03
3587, 2561-11-03, 지출,45.0, Food,2018,11,3,2018-11-03
3588, 2561-11-03, 지출,100.0, Coffee,2018,11,3,2018-11-03
3589, 2561-11-03, 지출,496.0, Beverage,2018,11,3,2018-11-03
3590, 2561-11-02, 지출,120.0, Cultural Life,2018,11,2,2018-11-02
3591, 2561-11-02, 지출,50.0, Cars,2018,11,2,2018-11-02
3592, 2561-11-02, 지출,140.0, Coffee,2018,11,2,2018-11-02
3593, 2561-11-02, 지출,49.0, Food,2018,11,2,2018-11-02
3594, 2561-11-02, 지출,30.0, Food,2018,11,2,2018-11-02
3595, 2561-11-02, 지출,35.0, Food,2018,11,2,2018-11-02
3596, 2561-11-02, 지출,10.0, Beverage,2018,11,2,2018-11-02
3597, 2561-11-02, 지출,260.0, Beverage,2018,11,2,2018-11-02
3598, 2561-11-01, 지출,65.0, Coffee,2018,11,1,2018-11-01
3599, 2561-11-01, 지출,35.0, Food,2018,11,1,2018-11-01
3600, 2561-11-01, 지출,55.0, Beverage,2018,11,1,2018-11-01
3601, 2561-11-01, 지출,85.0, Food,2018,11,1,2018-11-01
3602, 2561-10-31, 지출,45.0, Food,2018,10,31,2018-10-31
3603, 2561-10-31, 지출,35.0, Coffee,2018,10,31,2018-10-31
3604, 2561-10-31, 지출,20.0, Cars,2018,10,31,2018-10-31
3605, 2561-10-30, 지출,60.0, Food,2018,10,30,2018-10-30
3607, 2561-10-30, 지출,30.0, Food,2018,10,30,2018-10-30
3608, 2561-10-30, 지출,9.0, Beverage,2018,10,30,2018-10-30
3609, 2561-10-30, 지출,65.0, Coffee,2018,10,30,2018-10-30
3610, 2561-10-30, 지출,20.0, Cars,2018,10,30,2018-10-30
3611, 2561-10-29, 지출,42.0, Food,2018,10,29,2018-10-29
3612, 2561-10-29, 지출,65.0, Beverage,2018,10,29,2018-10-29
3613, 2561-10-29, 지출,45.0, Food,2018,10,29,2018-10-29
3614, 2561-10-29, 지출,65.0, Coffee,2018,10,29,2018-10-29
3615, 2561-10-29, 지출,20.0, Beverage,2018,10,29,2018-10-29
3616, 2561-10-28, 지출,64.0, Food,2018,10,28,2018-10-28
3617, 2561-10-28, 지출,50.0, Food,2018,10,28,2018-10-28
3618, 2561-10-28, 지출,70.0, Food,2018,10,28,2018-10-28
3619, 2561-10-28, 지출,80.0, Food,2018,10,28,2018-10-28
3620, 2561-10-28, 지출,35.0, Food,2018,10,28,2018-10-28
3621, 2561-10-28, 지출,10.0, Cars,2018,10,28,2018-10-28
3622, 2561-10-27, 지출,100.0, Coffee,2018,10,27,2018-10-27
3623, 2561-10-27, 지출,55.0, Food,2018,10,27,2018-10-27
3624, 2561-10-27, 지출,20.0, Beverage,2018,10,27,2018-10-27
3625, 2561-10-27, 지출,45.0, Food,2018,10,27,2018-10-27
3626, 2561-10-26, 지출,20.0, Food,2018,10,26,2018-10-26
3627, 2561-10-26, 지출,60.0, Food,2018,10,26,2018-10-26
3628, 2561-10-26, 지출,20.0, Cars,2018,10,26,2018-10-26
3630, 2561-10-25, 지출,15.0, Food,2018,10,25,2018-10-25
3631, 2561-10-25, 지출,6.0, Transportation,2018,10,25,2018-10-25
3632, 2561-10-25, 지출,75.0, Food,2018,10,25,2018-10-25
3633, 2561-10-24, 지출,25.0, Other,2018,10,24,2018-10-24
3634, 2561-10-24, 지출,99.0, Necessaries,2018,10,24,2018-10-24
3635, 2561-10-24, 지출,150.0, Cultural Life,2018,10,24,2018-10-24
3636, 2561-10-24, 지출,30.0, Cars,2018,10,24,2018-10-24
3637, 2561-10-23, 지출,65.0, Food,2018,10,23,2018-10-23
3638, 2561-10-23, 지출,70.0, Coffee,2018,10,23,2018-10-23
3640, 2561-10-23, 지출,25.0, Food,2018,10,23,2018-10-23
3641, 2561-10-23, 지출,40.0, Cars,2018,10,23,2018-10-23
3642, 2561-10-23, 지출,30.0, Food,2018,10,23,2018-10-23
3643, 2561-10-22, 지출,42.0, Food,2018,10,22,2018-10-22
3644, 2561-10-22, 지출,65.0, Coffee,2018,10,22,2018-10-22
3645, 2561-10-22, 지출,20.0, Cars,2018,10,22,2018-10-22
3646, 2561-10-22, 지출,10.0, Beverage,2018,10,22,2018-10-22
3647, 2561-10-22, 지출,105.0, Food,2018,10,22,2018-10-22
3648, 2561-10-21, 지출,119.0, Food,2018,10,21,2018-10-21
3649, 2561-10-21, 지출,105.0, Coffee,2018,10,21,2018-10-21
3650, 2561-10-21, 지출,30.0, Other,2018,10,21,2018-10-21
3651, 2561-10-21, 지출,20.0, Coffee,2018,10,21,2018-10-21
3652, 2561-10-21, 지출,200.0, Food,2018,10,21,2018-10-21
3653, 2561-10-21, 지출,10.0, Cars,2018,10,21,2018-10-21
3654, 2561-10-20, 지출,56.0, Necessaries,2018,10,20,2018-10-20
3655, 2561-10-20, 지출,60.0, Beverage,2018,10,20,2018-10-20
3656, 2561-10-20, 지출,33.0, Food,2018,10,20,2018-10-20
3657, 2561-10-20, 지출,59.0, Cars,2018,10,20,2018-10-20
3658, 2561-10-19, 지출,100.0, Food,2018,10,19,2018-10-19
3659, 2561-10-19, 지출,590.0, Beverage,2018,10,19,2018-10-19
3660, 2561-10-19, 지출,200.0, Beverage,2018,10,19,2018-10-19
3661, 2561-10-18, 지출,45.0, Food,2018,10,18,2018-10-18
3662, 2561-10-18, 지출,35.0, Food,2018,10,18,2018-10-18
3663, 2561-10-18, 지출,103.0, Food,2018,10,18,2018-10-18
3664, 2561-10-17, 지출,10.0, Beverage,2018,10,17,2018-10-17
3665, 2561-10-17, 지출,45.0, Food,2018,10,17,2018-10-17
3666, 2561-10-17, 지출,69.0, Food,2018,10,17,2018-10-17
3667, 2561-10-17, 지출,15.0, Coffee,2018,10,17,2018-10-17
3668, 2561-10-17, 지출,103.0, Food,2018,10,17,2018-10-17
3669, 2561-10-16, 지출,20.0, Transportation,2018,10,16,2018-10-16
3670, 2561-10-16, 지출,100.0, Transportation,2018,10,16,2018-10-16
3671, 2561-10-16, 지출,37.0, Food,2018,10,16,2018-10-16
3672, 2561-10-16, 지출,20.0, Food,2018,10,16,2018-10-16
3673, 2561-10-16, 지출,30.0, Food,2018,10,16,2018-10-16
3674, 2561-10-16, 지출,35.0, Food,2018,10,16,2018-10-16
3675, 2561-10-16, 지출,95.0, Food,2018,10,16,2018-10-16
3676, 2561-10-16, 지출,105.0, Beverage,2018,10,16,2018-10-16
3677, 2561-10-15, 지출,20.0, Transportation,2018,10,15,2018-10-15
3678, 2561-10-15, 지출,100.0, Transportation,2018,10,15,2018-10-15
3679, 2561-10-15, 지출,92.0, Food,2018,10,15,2018-10-15
3680, 2561-10-15, 지출,9.0, Transportation,2018,10,15,2018-10-15
3681, 2561-10-15, 지출,15.0, Transportation,2018,10,15,2018-10-15
3682, 2561-10-15, 지출,135.0, Food,2018,10,15,2018-10-15
3683, 2561-10-14, 지출,70.0, Food,2018,10,14,2018-10-14
3684, 2561-10-14, 지출,30.0, Necessaries,2018,10,14,2018-10-14
3685, 2561-10-14, 지출,30.0, Cars,2018,10,14,2018-10-14
3686, 2561-10-14, 지출,231.0, Food,2018,10,14,2018-10-14
3687, 2561-10-14, 지출,45.0, Food,2018,10,14,2018-10-14
3688, 2561-10-13, 지출,100.0, Transportation,2018,10,13,2018-10-13
3689, 2561-10-13, 지출,40.0, Transportation,2018,10,13,2018-10-13
3691, 2561-10-12, 지출,70.0, Food,2018,10,12,2018-10-12
3692, 2561-10-12, 지출,30.0, Necessaries,2018,10,12,2018-10-12
3693, 2561-10-12, 지출,55.0, Food,2018,10,12,2018-10-12
3695, 2561-10-12, 지출,57.0, Food,2018,10,12,2018-10-12
3696, 2561-10-11, 지출,20.0, Transportation,2018,10,11,2018-10-11
3697, 2561-10-11, 지출,100.0, Transportation,2018,10,11,2018-10-11
3698, 2561-10-10, 지출,20.0, Food,2018,10,10,2018-10-10
3699, 2561-10-10, 지출,120.0, Food,2018,10,10,2018-10-10
3700, 2561-10-10, 지출,30.0, Transportation,2018,10,10,2018-10-10
3702, 2561-10-10, 지출,10.0, Beverage,2018,10,10,2018-10-10
3703, 2561-10-10, 지출,220.0, Beauty,2018,10,10,2018-10-10
3704, 2561-10-10, 지출,65.0, Food,2018,10,10,2018-10-10
3705, 2561-10-10, 지출,51.0, Food,2018,10,10,2018-10-10
3706, 2561-10-10, 지출,19.0, Transportation,2018,10,10,2018-10-10
3707, 2561-10-09, 지출,20.0, Transportation,2018,10,9,2018-10-09
3708, 2561-10-09, 지출,42.0, Food,2018,10,9,2018-10-09
3709, 2561-10-09, 지출,32.0, Transportation,2018,10,9,2018-10-09
3710, 2561-10-08, 지출,20.0, Transportation,2018,10,8,2018-10-08
3711, 2561-10-08, 지출,100.0, Transportation,2018,10,8,2018-10-08
3712, 2561-10-08, 지출,20.0, Food,2018,10,8,2018-10-08
3713, 2561-10-07, 지출,58.0, Food,2018,10,7,2018-10-07
3714, 2561-10-07, 지출,19.0, Transportation,2018,10,7,2018-10-07
3715, 2561-10-07, 지출,60.0, Beverage,2018,10,7,2018-10-07
3716, 2561-10-07, 지출,120.0, Food,2018,10,7,2018-10-07
3717, 2561-10-07, 지출,75.0, Food,2018,10,7,2018-10-07
3718, 2561-10-07, 지출,25.0, Beverage,2018,10,7,2018-10-07
3719, 2561-10-07, 지출,45.0, Food,2018,10,7,2018-10-07
3720, 2561-10-07, 지출,48.0, Transportation,2018,10,7,2018-10-07
3721, 2561-10-06, 지출,20.0, Transportation,2018,10,6,2018-10-06
3722, 2561-10-06, 지출,100.0, Transportation,2018,10,6,2018-10-06
3723, 2561-10-06, 지출,40.0, Beverage,2018,10,6,2018-10-06
3724, 2561-10-06, 지출,60.0, Beverage,2018,10,6,2018-10-06
3725, 2561-10-06, 지출,108.0, Food,2018,10,6,2018-10-06
3726, 2561-10-06, 지출,10.0, Transportation,2018,10,6,2018-10-06
3727, 2561-10-06, 지출,7.0, Beverage,2018,10,6,2018-10-06
3728, 2561-10-05, 지출,20.0, Transportation,2018,10,5,2018-10-05
3729, 2561-10-05, 지출,90.0, Coffee,2018,10,5,2018-10-05
3730, 2561-10-05, 지출,74.0, Food,2018,10,5,2018-10-05
3731, 2561-10-05, 지출,75.0, Food,2018,10,5,2018-10-05
3732, 2561-10-05, 지출,39.0, Food,2018,10,5,2018-10-05
3733, 2561-10-05, 지출,91.0, Transportation,2018,10,5,2018-10-05
3734, 2561-10-04, 지출,100.0, Food,2018,10,4,2018-10-04
3735, 2561-10-04, 지출,20.0, Transportation,2018,10,4,2018-10-04
3736, 2561-10-04, 지출,14.0, Beverage,2018,10,4,2018-10-04
3737, 2561-10-04, 지출,40.0, Food,2018,10,4,2018-10-04
3738, 2561-10-04, 지출,190.0, Beverage,2018,10,4,2018-10-04
3739, 2561-10-03, 지출,100.0, Food,2018,10,3,2018-10-03
3740, 2561-10-03, 지출,10.0, Beverage,2018,10,3,2018-10-03
3741, 2561-10-03, 지출,57.0, Food,2018,10,3,2018-10-03
3742, 2561-10-02, 지출,20.0, Transportation,2018,10,2,2018-10-02
3743, 2561-10-02, 지출,200.0, Transportation,2018,10,2,2018-10-02
3744, 2561-10-02, 지출,35.0, Food,2018,10,2,2018-10-02
3745, 2561-10-02, 지출,299.0, Necessaries,2018,10,2,2018-10-02
3746, 2561-10-02, 지출,9.0, Transportation,2018,10,2,2018-10-02
3747, 2561-10-02, 지출,10.0, Beverage,2018,10,2,2018-10-02
3748, 2561-10-02, 지출,190.0, Food,2018,10,2,2018-10-02
3749, 2561-10-02, 지출,30.0, Necessaries,2018,10,2,2018-10-02
3750, 2561-10-01, 지출,20.0, Transportation,2018,10,1,2018-10-01
3751, 2561-10-01, 지출,35.0, Food,2018,10,1,2018-10-01
3752, 2561-10-01, 지출,16.0, Transportation,2018,10,1,2018-10-01
3753, 2561-10-01, 지출,23.0, Transportation,2018,10,1,2018-10-01
3754, 2561-10-01, 지출,9.0, Transportation,2018,10,1,2018-10-01
3755, 2561-10-01, 지출,55.0, Necessaries,2018,10,1,2018-10-01
3756, 2561-10-01, 지출,92.0, Food,2018,10,1,2018-10-01
3757, 2561-10-01, 지출,10.0, Beverage,2018,10,1,2018-10-01
3758, 2561-09-30, 지출,37.0, Medical,2018,9,30,2018-09-30
3759, 2561-09-30, 지출,71.0, Transportation,2018,9,30,2018-09-30
3760, 2561-09-30, 지출,100.0, Transportation,2018,9,30,2018-09-30
3761, 2561-09-30, 지출,75.0, Food,2018,9,30,2018-09-30
3762, 2561-09-30, 지출,32.0, Transportation,2018,9,30,2018-09-30
3763, 2561-09-29, 지출,30.0, Cars,2018,9,29,2018-09-29
3764, 2561-09-29, 지출,160.0, Food,2018,9,29,2018-09-29
3765, 2561-09-28, 지출,20.0, Transportation,2018,9,28,2018-09-28
3766, 2561-09-28, 지출,45.0, Transportation,2018,9,28,2018-09-28
3767, 2561-09-27, 지출,50.0, Food,2018,9,27,2018-09-27
3768, 2561-09-27, 지출,9.0, Beverage,2018,9,27,2018-09-27
3769, 2561-09-27, 지출,200.0, Cultural Life,2018,9,27,2018-09-27
3770, 2561-09-27, 지출,98.0, Beverage,2018,9,27,2018-09-27
3771, 2561-09-27, 지출,130.0, Food,2018,9,27,2018-09-27
3772, 2561-09-27, 지출,20.0, Cars,2018,9,27,2018-09-27
3773, 2561-09-26, 지출,40.0, Food,2018,9,26,2018-09-26
3774, 2561-09-26, 지출,95.0, Food,2018,9,26,2018-09-26
3775, 2561-09-26, 지출,9.0, Food,2018,9,26,2018-09-26
3776, 2561-09-26, 지출,38.0, Beverage,2018,9,26,2018-09-26
3777, 2561-09-26, 지출,10.0, Cars,2018,9,26,2018-09-26
3778, 2561-09-25, 지출,52.0, Food,2018,9,25,2018-09-25
3779, 2561-09-25, 지출,150.0, Food,2018,9,25,2018-09-25
3780, 2561-09-25, 지출,108.0, Necessaries,2018,9,25,2018-09-25
3781, 2561-09-24, 지출,20.0, Transportation,2018,9,24,2018-09-24
3782, 2561-09-24, 지출,45.0, Transportation,2018,9,24,2018-09-24
3783, 2561-09-24, 지출,33.0, Transportation,2018,9,24,2018-09-24
3784, 2561-09-24, 지출,44.0, Transportation,2018,9,24,2018-09-24
3785, 2561-09-24, 지출,9.0, Transportation,2018,9,24,2018-09-24
3786, 2561-09-23, 지출,80.0, Cars,2018,9,23,2018-09-23
3787, 2561-09-22, 지출,18.0, Transportation,2018,9,22,2018-09-22
3788, 2561-09-22, 지출,100.0, Transportation,2018,9,22,2018-09-22
3789, 2561-09-22, 지출,260.0, Coffee,2018,9,22,2018-09-22
3790, 2561-09-22, 지출,40.0, Food,2018,9,22,2018-09-22
3791, 2561-09-22, 지출,65.0, Beauty,2018,9,22,2018-09-22
3792, 2561-09-22, 지출,46.0, Necessaries,2018,9,22,2018-09-22
3793, 2561-09-22, 지출,20.0, Food,2018,9,22,2018-09-22
3794, 2561-09-22, 지출,50.0, Food,2018,9,22,2018-09-22
3795, 2561-09-21, 지출,28.0, Transportation,2018,9,21,2018-09-21
3796, 2561-09-21, 지출,55.0, Food,2018,9,21,2018-09-21
3797, 2561-09-21, 지출,45.0, Beverage,2018,9,21,2018-09-21
3798, 2561-09-21, 지출,70.0, Food,2018,9,21,2018-09-21
3799, 2561-09-20, 지출,28.0, Transportation,2018,9,20,2018-09-20
3800, 2561-09-20, 지출,100.0, Transportation,2018,9,20,2018-09-20
3801, 2561-09-20, 지출,75.0, Food,2018,9,20,2018-09-20
3802, 2561-09-20, 지출,60.0, Food,2018,9,20,2018-09-20
3803, 2561-09-19, 지출,18.0, Transportation,2018,9,19,2018-09-19
3804, 2561-09-19, 지출,40.0, Food,2018,9,19,2018-09-19
3805, 2561-09-19, 지출,60.0, Food,2018,9,19,2018-09-19
3806, 2561-09-19, 지출,70.0, Beverage,2018,9,19,2018-09-19
3807, 2561-09-18, 지출,20.0, Transportation,2018,9,18,2018-09-18
3808, 2561-09-18, 지출,200.0, Transportation,2018,9,18,2018-09-18
3809, 2561-09-18, 지출,7.0, Beverage,2018,9,18,2018-09-18
3810, 2561-09-18, 지출,30.0, Food,2018,9,18,2018-09-18
3811, 2561-09-18, 지출,30.0, Transportation,2018,9,18,2018-09-18
3812, 2561-09-18, 지출,50.0, Coffee,2018,9,18,2018-09-18
3813, 2561-09-18, 지출,140.0, Coffee,2018,9,18,2018-09-18
3814, 2561-09-18, 지출,80.0, Food,2018,9,18,2018-09-18
3815, 2561-09-18, 지출,128.0, Food,2018,9,18,2018-09-18
3816, 2561-09-17, 지출,18.0, Transportation,2018,9,17,2018-09-17
3817, 2561-09-17, 지출,28.0, Food,2018,9,17,2018-09-17
3818, 2561-09-17, 지출,134.0, Food,2018,9,17,2018-09-17
3819, 2561-09-16, 지출,9.0, Transportation,2018,9,16,2018-09-16
3820, 2561-09-16, 지출,190.0, Food,2018,9,16,2018-09-16
3821, 2561-09-16, 지출,153.0, Food,2018,9,16,2018-09-16
3822, 2561-09-16, 지출,20.0, Transportation,2018,9,16,2018-09-16
3823, 2561-09-15, 지출,54.0, Food,2018,9,15,2018-09-15
3824, 2561-09-15, 지출,100.0, Transportation,2018,9,15,2018-09-15
3825, 2561-09-15, 지출,9.0, Transportation,2018,9,15,2018-09-15
3826, 2561-09-14, 지출,38.0, Transportation,2018,9,14,2018-09-14
3827, 2561-09-14, 지출,128.0, Food,2018,9,14,2018-09-14
3828, 2561-09-14, 지출,43.0, Food,2018,9,14,2018-09-14
3829, 2561-09-13, 지출,95.0, Food,2018,9,13,2018-09-13
3830, 2561-09-13, 지출,16.0, Transportation,2018,9,13,2018-09-13
3831, 2561-09-13, 지출,210.0, Cultural Life,2018,9,13,2018-09-13
3832, 2561-09-13, 지출,48.0, Transportation,2018,9,13,2018-09-13
3833, 2561-09-13, 지출,45.0, Food,2018,9,13,2018-09-13
3834, 2561-09-12, 지출,70.0, Food,2018,9,12,2018-09-12
3835, 2561-09-12, 지출,108.0, Food,2018,9,12,2018-09-12
3836, 2561-09-12, 지출,71.0, Food,2018,9,12,2018-09-12
3837, 2561-09-11, 지출,9.0, Transportation,2018,9,11,2018-09-11
3838, 2561-09-11, 지출,40.0, Food,2018,9,11,2018-09-11
3839, 2561-09-11, 지출,25.0, Beverage,2018,9,11,2018-09-11
3840, 2561-09-10, 지출,28.0, Transportation,2018,9,10,2018-09-10
3841, 2561-09-10, 지출,132.0, Food,2018,9,10,2018-09-10
3842, 2561-09-09, 지출,18.0, Transportation,2018,9,9,2018-09-09
3843, 2561-09-09, 지출,100.0, Transportation,2018,9,9,2018-09-09
3844, 2561-09-09, 지출,180.0, Food,2018,9,9,2018-09-09
3845, 2561-09-08, 지출,19.0, Transportation,2018,9,8,2018-09-08
3846, 2561-09-08, 지출,70.0, Food,2018,9,8,2018-09-08
3847, 2561-09-08, 지출,90.0, Transportation,2018,9,8,2018-09-08
3848, 2561-09-07, 지출,30.0, Necessaries,2018,9,7,2018-09-07
3849, 2561-09-07, 지출,62.0, Food,2018,9,7,2018-09-07
3850, 2561-09-07, 지출,19.0, Transportation,2018,9,7,2018-09-07
3851, 2561-09-07, 지출,135.0, Coffee,2018,9,7,2018-09-07
3852, 2561-09-07, 지출,70.0, Food,2018,9,7,2018-09-07
3853, 2561-09-07, 지출,115.0, Transportation,2018,9,7,2018-09-07
3854, 2561-09-07, 지출,75.0, Beverage,2018,9,7,2018-09-07
3855, 2561-09-06, 지출,50.0, Food,2018,9,6,2018-09-06
3856, 2561-09-06, 지출,19.0, Transportation,2018,9,6,2018-09-06
3857, 2561-09-06, 지출,117.0, Transportation,2018,9,6,2018-09-06
3858, 2561-09-05, 지출,110.0, Transportation,2018,9,5,2018-09-05
3859, 2561-09-05, 지출,113.0, Food,2018,9,5,2018-09-05
3860, 2561-09-05, 지출,50.0, Transportation,2018,9,5,2018-09-05
3861, 2561-09-05, 지출,205.0, Transportation,2018,9,5,2018-09-05
3862, 2561-09-04, 지출,50.0, Food,2018,9,4,2018-09-04
3863, 2561-09-04, 지출,90.0, Food,2018,9,4,2018-09-04
3864, 2561-09-04, 지출,140.0, Beverage,2018,9,4,2018-09-04
3865, 2561-09-04, 지출,30.0, Cars,2018,9,4,2018-09-04
3866, 2561-09-03, 지출,20.0, Food,2018,9,3,2018-09-03
3867, 2561-09-03, 지출,35.0, Necessaries,2018,9,3,2018-09-03
3868, 2561-09-03, 지출,65.0, Beauty,2018,9,3,2018-09-03
3869, 2561-09-03, 지출,44.0, Transportation,2018,9,3,2018-09-03
3870, 2561-09-03, 지출,20.0, Clothing,2018,9,3,2018-09-03
3871, 2561-09-02, 지출,102.0, Food,2018,9,2,2018-09-02
3872, 2561-09-01, 지출,30.0, Necessaries,2018,9,1,2018-09-01
3873, 2561-09-01, 지출,65.0, Food,2018,9,1,2018-09-01
3874, 2561-09-01, 지출,10.0, Cars,2018,9,1,2018-09-01
3875, 2561-09-01, 지출,45.0, Food,2018,9,1,2018-09-01
3876, 2561-08-31, 지출,9.0, Transportation,2018,8,31,2018-08-31
3877, 2561-08-31, 지출,16.0, Transportation,2018,8,31,2018-08-31
3878, 2561-08-31, 지출,32.0, Transportation,2018,8,31,2018-08-31
3879, 2561-08-31, 지출,87.0, Food,2018,8,31,2018-08-31
3880, 2561-08-31, 지출,49.0, Food,2018,8,31,2018-08-31
3881, 2561-08-31, 지출,55.0, Food,2018,8,31,2018-08-31
3882, 2561-08-29, 지출,145.0, Food,2018,8,29,2018-08-29
3883, 2561-08-29, 지출,45.0, Beverage,2018,8,29,2018-08-29
3884, 2561-08-27, 지출,38.0, Transportation,2018,8,27,2018-08-27
3885, 2561-08-27, 지출,60.0, Transportation,2018,8,27,2018-08-27
3886, 2561-08-27, 지출,35.0, Food,2018,8,27,2018-08-27
3887, 2561-08-27, 지출,30.0, Food,2018,8,27,2018-08-27
3888, 2561-08-27, 지출,270.0, Food,2018,8,27,2018-08-27
